,User,Project,Task_Category,Task_Description,Date,Duration,Time_Decimal,Cost_per_hour,Position,Task_Cost
6380,UI42,NestPride,Development,Release: Fixing styles to all components and functionality in Contracts component,2018-05-31,00:38:00,0.6333333333333333,21.99854392493124,Junior Front End Developer,13.93
6381,UI08,Credious,DevOps,Devops - Weekly,2018-05-31,00:18:58,0.3161111111111111,19.99929646827072,Devops,6.32
6382,UI45,IntellHive,Development,Add transaction token,2018-05-31,00:53:53,0.8980555555555555,41.973222222222226,Project Manager / Tech Lead,37.69
6383,UI36,IntellHive,Development,Items from the invoicing pipeline shouldn't be re-billed,2018-05-31,00:26:45,0.44583333333333336,27.49937164400777,Senior Full-Stack Developer,12.26
6384,UI31,Credious,DevOps,Jobs service datadog apm,2018-05-31,01:04:19,1.0719444444444444,20.00127514876736,Devops,21.44
6385,UI29,TeachZip,QA,1. Tested new changes done in the XXX backend. 2. Call with the developer.,2018-05-31,04:00:00,4.0,18.0,Quality Assurance,72.0
6386,UI09,NestPride,Development,[Event UI] finishing filtering implementation. React Native,2018-05-31,09:00:00,9.0,23.0,Junior Front End Developer,207.0
6387,UI15,TeachZip,Development,Backend: Setup Agenda in API,2018-05-31,01:30:00,1.5,24.82709700301472,Project Manager / Tech Lead,37.24
6388,UI32,Credious,Development,"Add ""Financial Profile"" to XXX Experience (Plaid) - integrating plaid",2018-05-31,06:46:32,6.775555555555555,59.08152264517922,Project Manager / Tech Lead,400.31
6389,UI15,TeachZip,Development,"Backend: Add ""submit"" job to worker",2018-05-31,02:20:00,2.3333333333333335,24.82709700301472,Project Manager / Tech Lead,57.93
6390,UI30,TeachZip,Development,Membership management,2018-05-31,00:54:01,0.9002777777777778,67.15846085606564,Project Manager / Tech Lead,60.46
6391,UI36,Credious,DevOps,Weekly standup,2018-05-31,00:39:23,0.6563888888888889,27.49937164400777,Senior Full-Stack Developer,18.05
6392,UI13,Credious,Development,Updating plain integration response,2018-05-31,01:24:00,1.4,19.747049696741737,Senior Back End Developer,27.65
6393,UI36,IntellHive,Development,Weekly standup,2018-05-31,00:22:58,0.3827777777777778,27.49937164400777,Senior Full-Stack Developer,10.53
6394,UI30,TeachZip,Development,New FAFSA management,2018-05-31,00:06:27,0.10750000000000001,67.15846085606564,Project Manager / Tech Lead,7.22
6395,UI27,NestPride,Development,setup project,2018-05-31,00:15:03,0.25083333333333335,22.29538241827991,Front End Developer,5.59
6396,UI47,TeachZip,Development,fafsa submitter,2018-05-31,04:28:47,4.479722222222223,39.173153111162904,Full-Stack Developer,175.48
6397,UI45,Finizon,DevOps,Deploy XXX_jobs - new microservice,2018-05-31,00:14:00,0.23333333333333334,41.973222222222226,Project Manager / Tech Lead,9.79
6398,UI45,Finizon,Development,Mismatches between Excel and POC,2018-05-31,01:52:55,1.8819444444444444,41.973222222222226,Project Manager / Tech Lead,78.99
6399,UI21,Finizon,Development,UI + Server - JWT QA & Bug fixing + add logout ability,2018-05-31,05:25:00,5.416666666666667,56.23583180987203,Senior Full-Stack Developer,304.61
6400,UI31,Credious,DevOps,Datadog apm and hostname tagging,2018-05-31,01:24:26,1.4072222222222222,20.00127514876736,Devops,28.15
6401,UI32,Credious,Development,"Add ""Financial Profile"" to XXX Experience (Plaid) - integrating plaid",2018-05-31,01:33:00,1.55,59.08152264517922,Project Manager / Tech Lead,91.58
6402,UI10,TeachZip,Development,Maintenance tasks,2018-05-31,00:51:20,0.8555555555555555,25.000617665225445,Front End Developer,21.39
6403,UI30,TeachZip,Development,Membership management,2018-05-31,01:18:54,1.315,67.15846085606564,Project Manager / Tech Lead,88.31
6404,UI10,TeachZip,Development,GDRP Popup for Visitors from European IPs,2018-05-31,00:45:41,0.7613888888888889,25.000617665225445,Front End Developer,19.04
6405,UI13,Credious,Development,Merging PRs and setting production deploy for GDS,2018-05-31,00:21:27,0.3575,19.747049696741737,Senior Back End Developer,7.06
6406,UI10,TeachZip,Development,Add @fontface to WP to enable custom fonts for optinmonster,2018-05-31,01:05:57,1.0991666666666666,25.000617665225445,Front End Developer,27.48
6407,UI42,NestPride,Development,Meeting: Showing Progress to XXX,2018-06-01,00:15:00,0.25,22.0000979048365,Junior Front End Developer,5.5
6408,UI42,NestPride,Development,Release: organize code and fixing contracts styles,2018-06-01,00:05:00,0.08333333333333333,22.0000979048365,Junior Front End Developer,1.83
6409,UI42,NestPride,Development,Release: organize code and fixing contracts styles,2018-06-01,03:00:33,3.0091666666666668,22.0000979048365,Junior Front End Developer,66.2
6410,UI30,TeachZip,Development,Membership management,2018-06-01,01:47:31,1.7919444444444443,66.1177986658581,Project Manager / Tech Lead,118.48
6411,UI36,Credious,DevOps,deployment to GDS,2018-06-01,00:14:00,0.23333333333333334,27.5,Senior Full-Stack Developer,6.42
6412,UI36,Credious,DevOps,Research healthcheck endpoint implementation,2018-06-01,01:48:00,1.8,27.5,Senior Full-Stack Developer,49.5
6413,UI32,Credious,Development,"Add ""Financial Profile"" to XXX Experience (Plaid) - integrating plaid",2018-06-01,03:15:03,3.2508333333333335,58.19533566111075,Project Manager / Tech Lead,189.18
6414,UI42,NestPride,Development,Release: organize code and fixing contracts styles,2018-06-01,00:39:28,0.6577777777777778,22.0000979048365,Junior Front End Developer,14.47
6415,UI45,Finizon,DevOps,Research healthcheck endpoint implementation,2018-06-01,00:53:40,0.8944444444444444,41.321795864204354,Project Manager / Tech Lead,36.96
6416,UI12,TeachZip,Development,Implemented styles for parent information,2018-06-01,04:00:00,4.0,23.0,Senior Front End Developer,92.0
6417,UI42,NestPride,Development,Release: organize code and fixing contracts styles,2018-06-01,00:24:10,0.4027777777777778,22.0000979048365,Junior Front End Developer,8.86
6418,UI42,NestPride,Development,Release: organize code and fixing contracts styles,2018-06-01,02:04:08,2.068888888888889,22.0000979048365,Junior Front End Developer,45.52
6419,UI13,Credious,Development,Add budgets plaid flag endpoint and Add additional inputs to the Financial Profile in SF - home status,2018-06-01,04:20:32,4.3422222222222215,27.47791952894995,Senior Back End Developer,119.32
6420,UI26,Credious,Development,Jobs endpoint is getting failed status even if the debts are updated from send_to_salesfoce correctly,2018-06-01,01:32:28,1.541111111111111,17.998787715517242,Junior Back End Developer,27.74
6421,UI28,Credious,QA,Test on Production,2018-06-01,00:43:00,0.7166666666666667,17.996679579413392,Quality Assurance,12.9
6422,UI26,Credious,Development,standup,2018-06-01,00:22:59,0.38305555555555554,17.998787715517242,Junior Back End Developer,6.89
6423,UI36,Credious,DevOps,Research healthcheck endpoint implementation,2018-06-01,00:36:10,0.6027777777777777,27.5,Senior Full-Stack Developer,16.58
6424,UI36,Credious,DevOps,Weekly standup,2018-06-01,00:24:44,0.41222222222222227,27.5,Senior Full-Stack Developer,11.34
6425,UI32,AgeSolvency,Development,Deploy new release to staging,2018-06-01,01:53:21,1.8891666666666667,58.19533566111075,Project Manager / Tech Lead,109.94
6426,UI26,Credious,Development,Jobs endpoint is getting failed status even if the debts are updated from send_to_salesfoce correctly,2018-06-02,01:01:27,1.0241666666666667,17.998787715517242,Junior Back End Developer,18.43
6427,UI10,TeachZip,Development,Update current HTPFC instance,2018-06-02,04:10:08,4.1688888888888895,24.999120922055088,Front End Developer,104.22
6428,UI15,TeachZip,Development,Backend: Application analyser,2018-06-02,08:30:00,8.5,47.90692369111441,Project Manager / Tech Lead,407.21
6429,UI08,TeachZip,DevOps,Finish setting up Teleport,2018-06-02,01:58:00,1.9666666666666668,19.999648464963673,Devops,39.33
6430,UI28,Credious,QA,Update XXX Experience Test Cases,2018-06-02,01:13:00,1.2166666666666668,17.996679579413392,Quality Assurance,21.9
6431,UI41,NestPride,Development,Change app name and bundle,2018-06-02,07:08:46,7.146111111111112,30.00111943511582,Senior Front End Developer,214.39
6432,UI08,Credious,DevOps,Scaling up - client,2018-06-02,00:32:31,0.5419444444444445,19.999648464963673,Devops,10.84
6433,UI42,NestPride,Development,Release: creating folders for each view and for styles,2018-06-02,01:45:48,1.7633333333333334,22.0000979048365,Junior Front End Developer,38.79
6434,UI08,Credious,DevOps,Scaling up - client,2018-06-02,00:07:51,0.13083333333333333,19.999648464963673,Devops,2.62
6435,UI08,Finizon,DevOps,Research healthcheck setup,2018-06-02,00:57:09,0.9524999999999999,19.999648464963673,Devops,19.05
6436,UI28,Revenify,QA,Update Landing Pages Test Cases,2018-06-02,00:46:00,0.7666666666666667,17.996679579413392,Quality Assurance,13.8
6437,UI42,NestPride,Development,Release: creating folders for each view and for styles,2018-06-02,04:37:55,4.631944444444445,22.0000979048365,Junior Front End Developer,101.9
6438,UI18,TeachZip,Development,Finish simple frontend,2018-06-02,04:51:12,4.853333333333333,27.933613609698867,Full-Stack Developer,135.57
6439,UI39,TeachZip,Development,Create HTPFC Single Page,2018-06-02,02:43:17,2.721388888888889,24.99711361847284,Junior Front End Developer,68.03
6440,UI10,TeachZip,Development,hosted font import to add into sendinblue (email marketing software),2018-06-02,01:03:59,1.0663888888888888,24.999120922055088,Front End Developer,26.66
6441,UI32,AgeSolvency,Development,Code review - new blog content,2018-06-02,01:29:51,1.4975,58.19533566111075,Project Manager / Tech Lead,87.15
6442,UI12,TeachZip,Development,Implemented styles finantial information,2018-06-02,05:00:00,5.0,23.0,Senior Front End Developer,115.0
6443,UI47,TeachZip,Development,fafsa submitter,2018-06-02,03:42:11,3.7030555555555558,38.565916819251896,Full-Stack Developer,142.81
6444,UI39,TeachZip,Development,Create HTPFC Single Page,2018-06-02,00:59:03,0.9841666666666666,24.99711361847284,Junior Front End Developer,24.6
6445,UI36,IntellHive,DevOps,discussion with XXX on tasks,2018-06-02,00:24:08,0.40222222222222226,27.5,Senior Full-Stack Developer,11.06
6446,UI18,TeachZip,Development,Finish simple frontend,2018-06-02,01:38:07,1.6352777777777778,27.933613609698867,Full-Stack Developer,45.68
6447,UI10,TeachZip,Development,Project management,2018-06-02,00:56:01,0.9336111111111112,24.999120922055088,Front End Developer,23.34
6448,UI27,NestPride,Development,"working on ""css and html changes""",2018-06-03,03:30:40,3.511111111111111,23.053426315486142,Front End Developer,80.94
6449,UI42,NestPride,Development,Release: adding styles to errors and REST call when all contracts are signed,2018-06-03,03:27:10,3.452777777777778,22.0000979048365,Junior Front End Developer,75.96
6450,UI41,NestPride,Development,Slides,2018-06-03,15:32:46,15.546111111111111,30.00111943511582,Senior Front End Developer,466.4
6451,UI08,TeachZip,DevOps,Create mongodb replica set,2018-06-03,02:25:12,2.42,19.999648464963673,Devops,48.4
6452,UI09,NestPride,Development,[Events UI] filter implementation success. React Native,2018-06-03,04:00:00,4.0,23.0,Junior Front End Developer,92.0
6453,UI27,NestPride,Development,"working on ""css and html changes""",2018-06-03,05:51:47,5.8630555555555555,23.053426315486142,Front End Developer,135.16
6454,UI21,Finizon,Development,Login + JWT - UI + Server - Finishing and deploy,2018-06-03,03:26:00,3.4333333333333336,55.558487247141606,Senior Full-Stack Developer,190.75
6455,UI08,TeachZip,DevOps,CI/CD for FAFSA worker,2018-06-03,00:40:44,0.6788888888888889,19.999648464963673,Devops,13.58
6456,UI39,TeachZip,Development,Create HTPFC Landing page,2018-06-03,01:09:22,1.156111111111111,24.99711361847284,Junior Front End Developer,28.9
6457,UI42,NestPride,Development,Release: adding styles to errors and REST call when all contracts are signed,2018-06-03,01:05:01,1.083611111111111,22.0000979048365,Junior Front End Developer,23.84
6458,UI18,TeachZip,Development,Create backend,2018-06-03,01:12:54,1.2149999999999999,27.933613609698867,Full-Stack Developer,33.94
6459,UI10,TeachZip,Development,Create additional Kili Blocks for HTPFC pages,2018-06-03,05:23:09,5.385833333333334,24.999120922055088,Front End Developer,134.64
6460,UI39,TeachZip,Development,Create HTPFC Landing page,2018-06-03,04:19:47,4.329722222222222,24.99711361847284,Junior Front End Developer,108.23
6461,UI42,NestPride,Development,Release: adding styles to errors and REST call when all contracts are signed,2018-06-03,04:40:57,4.6825,22.0000979048365,Junior Front End Developer,103.02
6462,UI21,Finizon,Development,Prepare a list of terms for tomorrow (first meeting with Mike),2018-06-03,02:30:00,2.5,55.558487247141606,Senior Full-Stack Developer,138.9
6463,UI32,AgeSolvency,Development,Fix debt to income ratio calculation,2018-06-03,01:25:38,1.4272222222222224,58.19533566111075,Project Manager / Tech Lead,83.06
6464,UI18,TeachZip,Development,Create backend,2018-06-03,00:47:43,0.7952777777777778,27.933613609698867,Full-Stack Developer,22.21
6465,UI09,NestPride,Development,[Events UI] Testing and PR. React Native,2018-06-03,03:00:00,3.0,23.0,Junior Front End Developer,69.0
6466,UI32,Credious,Development,"Add ""Financial Profile"" to XXX Experience (Plaid)",2018-06-03,04:18:52,4.314444444444444,58.19533566111075,Project Manager / Tech Lead,251.08
6467,UI27,NestPride,Development,"working on ""css and html changes""",2018-06-03,04:15:05,4.251388888888889,23.053426315486142,Front End Developer,98.01
6468,UI28,Revenify,QA,CSS improvements to the connect page (XXX),2018-06-03,00:28:00,0.4666666666666667,17.996679579413392,Quality Assurance,8.4
6469,UI42,NestPride,Development,Release: adding styles to errors and REST call when all contracts are signed,2018-06-03,04:10:31,4.175277777777778,22.0000979048365,Junior Front End Developer,91.86
6470,UI39,TeachZip,Development,Create HTPFC Landing page,2018-06-03,01:32:07,1.5352777777777777,24.99711361847284,Junior Front End Developer,38.38
6471,UI47,TeachZip,Development,fafsa submitter,2018-06-03,01:51:12,1.8533333333333335,38.565916819251896,Full-Stack Developer,71.48
6472,UI28,Credious,QA,Fix debt to income ratio calculation,2018-06-03,01:12:00,1.2,17.996679579413392,Quality Assurance,21.6
6473,UI27,NestPride,Development,"working on ""css and html changes""",2018-06-03,04:33:10,4.552777777777778,23.053426315486142,Front End Developer,104.96
6474,UI42,NestPride,Development,Release: adding styles to errors and REST call when all contracts are signed,2018-06-04,01:09:50,1.1638888888888888,22.0000979048365,Junior Front End Developer,25.61
6475,UI13,Credious,Development,Setting up env variables for plaid sandbox environment in staging and testing integration,2018-06-04,00:57:52,0.9644444444444444,27.47791952894995,Senior Back End Developer,26.5
6476,UI10,TeachZip,Development,Project management,2018-06-04,01:12:05,1.2013888888888888,24.999120922055088,Front End Developer,30.03
6477,UI10,TeachZip,Development,Framework page builder support for Posts - XXXT,2018-06-04,03:11:01,3.183611111111111,24.999120922055088,Front End Developer,79.59
6478,UI08,TeachZip,DevOps,XXX Sprint Planning,2018-06-04,00:25:47,0.4297222222222222,19.999648464963673,Devops,8.59
6479,UI45,TeachZip,DevOps,Spring Planning,2018-06-04,00:31:44,0.528888888888889,41.321795864204354,Project Manager / Tech Lead,21.85
6480,UI15,TeachZip,Development,Backend: Fix QA reports,2018-06-04,07:35:00,7.583333333333333,47.90692369111441,Project Manager / Tech Lead,363.29
6481,UI13,Credious,Development,"Standup meeting, reviewing and merging PRs, return an error on plaid index if plaid is not connected, change the sender of the emails that are being sent on XXX's behalf on the XXX Experience",2018-06-04,04:32:21,4.539166666666667,27.47791952894995,Senior Back End Developer,124.73
6482,UI30,TeachZip,Development,New FAFSA management,2018-06-04,01:11:44,1.1955555555555555,66.1177986658581,Project Manager / Tech Lead,79.05
6483,UI18,TeachZip,Development,Create backend,2018-06-04,02:14:56,2.248888888888889,27.933613609698867,Full-Stack Developer,62.82
6484,UI27,NestPride,Development,"working on ""css and html changes""",2018-06-04,03:19:10,3.319444444444444,23.053426315486142,Front End Developer,76.52
6485,UI25,Credious,Development,Add credit score validation regarding range of values in offers endpoint,2018-06-04,01:05:00,1.0833333333333333,19.996048992493087,Back End Developer,21.66
6486,UI45,Finizon,DevOps,tickets,2018-06-04,01:02:42,1.0450000000000002,41.321795864204354,Project Manager / Tech Lead,43.18
6487,UI21,Finizon,Development,[POC] Fix deployment problems,2018-06-04,05:30:00,5.5,55.558487247141606,Senior Full-Stack Developer,305.57
6488,UI25,Credious,Development,Get Vantage score from TU,2018-06-04,00:32:46,0.5461111111111111,19.996048992493087,Back End Developer,10.92
6489,UI08,Finizon,DevOps,Devops - Weekly,2018-06-04,01:00:00,1.0,19.999648464963673,Devops,20.0
6490,UI36,Credious,DevOps,Research healthcheck endpoint implementation,2018-06-04,01:02:07,1.035277777777778,27.5,Senior Full-Stack Developer,28.47
6491,UI32,AgeSolvency,Development,Google Tag doesn't trigger when using custom head tag,2018-06-04,01:47:58,1.7994444444444444,58.19533566111075,Project Manager / Tech Lead,104.72
6492,UI45,Finizon,Development,"P-1842, says to do 1 Main before Discover",2018-06-04,00:40:11,0.6697222222222222,41.321795864204354,Project Manager / Tech Lead,27.67
6493,UI42,NestPride,Development,Release: Fixing iframe styling and merge all to develop,2018-06-04,03:35:23,3.5897222222222225,22.0000979048365,Junior Front End Developer,78.97
6494,UI45,Finizon,DevOps,Weekly with XXX,2018-06-04,00:40:16,0.6711111111111111,41.321795864204354,Project Manager / Tech Lead,27.73
6495,UI36,Credious,DevOps,discussion on healthcheck and codebuild with XXX,2018-06-04,00:20:32,0.3422222222222222,27.5,Senior Full-Stack Developer,9.41
6496,UI13,Credious,Development,Meeting with XXX to discuss about protecting opened agent endpoints,2018-06-04,00:19:51,0.3308333333333333,27.47791952894995,Senior Back End Developer,9.09
6497,UI30,TeachZip,Development,New FAFSA management,2018-06-04,03:42:22,3.7061111111111114,66.1177986658581,Project Manager / Tech Lead,245.04
6498,UI36,Credious,DevOps,Sprint planning,2018-06-04,00:53:59,0.8997222222222222,27.5,Senior Full-Stack Developer,24.74
6499,UI12,TeachZip,Development,"Fixed styles parent finantial information, added tooltip SSN",2018-06-04,02:00:00,2.0,23.0,Senior Front End Developer,46.0
6500,UI32,AgeSolvency,Development,"Map utms to phone numbers in the settings page. We need a json that allows us to add a utm field, a value field and a phone number field.",2018-06-04,04:40:48,4.680000000000001,58.19533566111075,Project Manager / Tech Lead,272.35
6501,UI08,Finizon,DevOps,Weekly Standup,2018-06-04,00:30:00,0.5,19.999648464963673,Devops,10.0
6502,UI45,Finizon,Development,Standup,2018-06-04,00:27:00,0.45,41.321795864204354,Project Manager / Tech Lead,18.59
6503,UI39,TeachZip,Development,Create HTPFC Single Page,2018-06-04,02:39:01,2.6502777777777777,24.99711361847284,Junior Front End Developer,66.25
6504,UI45,IntellHive,Development,Sprint Planning,2018-06-04,00:51:00,0.85,41.321795864204354,Project Manager / Tech Lead,35.12
6505,UI24,TeachZip,Design,"Working on some adjustments of the membership signup flow, based on the wireframes created previously by the client",2018-06-04,04:36:00,4.6,19.999852637783672,Designer,92.0
6506,UI42,NestPride,Development,Release: Fixing iframe styling and merge all to develop,2018-06-04,00:28:41,0.47805555555555557,22.0000979048365,Junior Front End Developer,10.52
6507,UI31,Credious,DevOps,Sprint planning,2018-06-04,00:50:03,0.8341666666666667,20.001817355747388,Devops,16.68
6508,UI45,Finizon,Development,XXX Training Kick-off,2018-06-04,01:14:18,1.2383333333333333,41.321795864204354,Project Manager / Tech Lead,51.17
6509,UI21,Finizon,Development,[CALL] XXX Training Kick-off,2018-06-04,01:00:00,1.0,55.558487247141606,Senior Full-Stack Developer,55.56
6510,UI09,NestPride,Development,[Events Filter UI] wXXXng on filtering problem. React Native,2018-06-04,07:00:00,7.0,23.0,Junior Front End Developer,161.0
6511,UI36,Credious,DevOps,Weekly standup,2018-06-04,00:27:39,0.4608333333333333,27.5,Senior Full-Stack Developer,12.67
6512,UI39,TeachZip,Development,Create additional Kili Blocks for HTPFC pages,2018-06-04,02:00:19,2.0052777777777777,24.99711361847284,Junior Front End Developer,50.13
6513,UI36,IntellHive,Development,Weekly standup,2018-06-04,00:49:05,0.8180555555555555,27.5,Senior Full-Stack Developer,22.5
6514,UI10,TeachZip,Development,Create additional Kili Blocks for HTPFC pages,2018-06-04,03:10:05,3.1680555555555556,24.999120922055088,Front End Developer,79.2
6515,UI18,TeachZip,Development,Connect client with server,2018-06-04,01:15:34,1.2594444444444444,27.933613609698867,Full-Stack Developer,35.18
6516,UI30,TeachZip,Development,Membership management,2018-06-04,00:05:42,0.095,66.1177986658581,Project Manager / Tech Lead,6.28
6517,UI26,Credious,Development,Add secxty layer to plaid integration endpoint,2018-06-04,03:18:54,3.315,17.998787715517242,Junior Back End Developer,59.67
6518,UI15,TeachZip,Development,Backend: Mix panel setup and add tracking,2018-06-05,08:00:00,8.0,47.90692369111441,Project Manager / Tech Lead,383.26
6519,UI27,Credious,Development,"working on ""Make changes to the XXX flow""",2018-06-05,03:07:05,3.118055555555556,23.053426315486142,Front End Developer,71.88
6520,UI08,Finizon,DevOps,Deploy XXX to production,2018-06-05,00:53:41,0.8947222222222222,19.999648464963673,Devops,17.89
6521,UI13,Credious,Development,"Working on making sure plaid and TU work fine on funnel, reviewing PRs, working on debts controller improvements",2018-06-05,05:00:06,5.001666666666667,27.47791952894995,Senior Back End Developer,137.44
6522,UI08,TeachZip,DevOps,Create mongodb replica set,2018-06-05,01:29:09,1.4858333333333333,19.999648464963673,Devops,29.72
6523,UI21,Finizon,Development,[POC] Fix deployment problems XXXg with XXX,2018-06-05,03:30:00,3.5,55.558487247141606,Senior Full-Stack Developer,194.45
6524,UI30,TeachZip,Development,New FAFSA management,2018-06-05,02:13:03,2.2175000000000002,66.1177986658581,Project Manager / Tech Lead,146.62
6525,UI13,Credious,Development,Working on debts controller improvements,2018-06-05,00:26:00,0.43333333333333335,27.47791952894995,Senior Back End Developer,11.91
6526,UI14,Revenify,Development,"Create next 5 blog posts (401k,  why you need to review, lenders, savvy people, debt and stress)",2018-06-05,01:12:25,1.2069444444444444,28.015128169211373,Front End Developer,33.81
6527,UI45,Finizon,Development,Bugs Walkthrough XXX<>XXX,2018-06-05,01:44:49,1.7469444444444444,41.321795864204354,Project Manager / Tech Lead,72.19
6528,UI21,Finizon,Development,[CALL] Bugs Walkthrough XXX<>XXX,2018-06-05,01:00:00,1.0,55.558487247141606,Senior Full-Stack Developer,55.56
6529,UI32,AgeSolvency,Development,Plaid Implementation on CMS,2018-06-05,02:24:18,2.405,58.19533566111075,Project Manager / Tech Lead,139.96
6530,UI45,Finizon,Development,Verify output with Mike,2018-06-05,00:27:37,0.4602777777777778,41.321795864204354,Project Manager / Tech Lead,19.02
6531,UI21,Finizon,Development,[POC] Fix deployment problems XXXg with XXX,2018-06-05,01:00:00,1.0,55.558487247141606,Senior Full-Stack Developer,55.56
6532,UI45,IntellHive,Development,Prepare billing errors June 2018 report,2018-06-05,00:29:02,0.48388888888888887,41.321795864204354,Project Manager / Tech Lead,20.0
6533,UI08,TeachZip,Devops,Create env for Membership project,2018-06-05,00:13:00,0.21666666666666667,19.999648464963673,Devops,4.33
6534,UI08,TeachZip,Devops,Create env for Membership project,2018-06-05,00:48:44,0.8122222222222223,19.999648464963673,Devops,16.24
6535,UI45,Finizon,Development,XXX Plan,2018-06-05,02:32:52,2.5477777777777777,41.321795864204354,Project Manager / Tech Lead,105.28
6536,UI32,AgeSolvency,Development,Daily BE - FE meeting with XXX,2018-06-05,00:18:00,0.3,58.19533566111075,Project Manager / Tech Lead,17.46
6537,UI24,TeachZip,Design,Working on a new round of adjustments of the Membership Signup based in all the new things included on Balsamiq by the client and the google document with the adjustments explanation,2018-06-05,05:24:00,5.4,19.999852637783672,Designer,108.0
6538,UI12,TeachZip,Development,Added congratulations and next step page,2018-06-05,02:30:00,2.5,23.0,Senior Front End Developer,57.5
6539,UI41,NestPride,Development,Fixing RTL,2018-06-05,04:14:00,4.233333333333333,30.00111943511582,Senior Front End Developer,127.0
6540,UI25,Credious,Development,"If an account is created with SF type ""business account"", figure out if there is a way to update the type to ""creditor"" from the backend.",2018-06-05,02:04:55,2.081944444444445,19.996048992493087,Back End Developer,41.63
6541,UI18,TeachZip,Development,Connect client with server,2018-06-05,01:51:48,1.8633333333333335,27.933613609698867,Full-Stack Developer,52.05
6542,UI36,IntellHive,Development,discussion on failed deadLetter items,2018-06-05,00:27:07,0.4519444444444445,27.5,Senior Full-Stack Developer,12.43
6543,UI32,AgeSolvency,Development,"Map utms to phone numbers in the settings page. We need a json that allows us to add a utm field, a value field and a phone number field.",2018-06-05,01:43:51,1.7308333333333334,58.19533566111075,Project Manager / Tech Lead,100.73
6544,UI47,TeachZip,Development,fafsa submitter,2018-06-05,02:59:47,2.9963888888888888,38.565916819251896,Full-Stack Developer,115.56
6545,UI10,TeachZip,Development,Research: GDRP Popup for Visitors from European IPs,2018-06-05,01:04:00,1.0666666666666667,24.999120922055088,Front End Developer,26.67
6546,UI39,TeachZip,Development,Create additional Kili Blocks for HTPFC pages,2018-06-05,01:27:00,1.45,24.99711361847284,Junior Front End Developer,36.25
6547,UI26,Credious,Development,Add secxty layer to plaid integration endpoint,2018-06-05,02:37:49,2.6302777777777777,17.998787715517242,Junior Back End Developer,47.34
6548,UI10,TeachZip,Development,Add @fontface to WP to enable custom fonts for optinmonster,2018-06-05,00:49:00,0.8166666666666667,24.999120922055088,Front End Developer,20.42
6549,UI14,Credious,Development,TransUnion implementation on CMS,2018-06-06,03:16:15,3.2708333333333335,28.015128169211373,Front End Developer,91.63
6550,UI15,TeachZip,Development,Backend: Add worker new transformations to XXX-api,2018-06-06,08:15:00,8.25,47.90692369111441,Project Manager / Tech Lead,395.23
6551,UI28,Revenify,QA,Update the Careers page,2018-06-06,00:37:00,0.6166666666666667,17.996679579413392,Quality Assurance,11.1
6552,UI27,Credious,Development,"working on ""Make changes to the XXX flow""",2018-06-06,07:51:33,7.859166666666666,23.053426315486142,Front End Developer,181.18
6553,UI28,Revenify,QA,Create next 5 blog posts,2018-06-06,00:54:00,0.9,17.996679579413392,Quality Assurance,16.2
6554,UI13,Credious,Development,Meeting with XXX to discuss PRs,2018-06-06,00:59:29,0.9913888888888889,27.47791952894995,Senior Back End Developer,27.24
6555,UI42,NestPride,Development,add spiner: and spiner when loading contracts,2018-06-06,00:05:00,0.08333333333333333,22.0000979048365,Junior Front End Developer,1.83
6556,UI30,TeachZip,Development,New FAFSA management,2018-06-06,02:59:28,2.991111111111111,66.1177986658581,Project Manager / Tech Lead,197.77
6557,UI28,Revenify,QA,"Blog post: ""Is a 401(k) Right For Me?""",2018-06-06,00:04:00,0.06666666666666667,17.996679579413392,Quality Assurance,1.2
6558,UI45,Finizon,DevOps,Deploy XXX to production,2018-06-06,02:25:31,2.4252777777777776,41.321795864204354,Project Manager / Tech Lead,100.22
6559,UI14,Revenify,Development,"Create next 5 blog posts (401k,  why you need to review, lenders, savvy people, debt and stress)",2018-06-06,00:32:32,0.5422222222222222,28.015128169211373,Front End Developer,15.19
6560,UI36,IntellHive,Development,issue: gecko crash in production,2018-06-06,00:23:00,0.38333333333333336,27.5,Senior Full-Stack Developer,10.54
6561,UI14,Revenify,Development,Update the Careers page,2018-06-06,00:21:52,0.3644444444444444,28.015128169211373,Front End Developer,10.21
6562,UI14,Revenify,Development,"Create next 5 blog posts (401k,  why you need to review, lenders, savvy people, debt and stress)",2018-06-06,02:15:45,2.2625,28.015128169211373,Front End Developer,63.38
6563,UI42,NestPride,Development,add spiner: and spiner when loading contracts,2018-06-06,00:05:02,0.08388888888888889,22.0000979048365,Junior Front End Developer,1.85
6564,UI42,NestPride,Development,add spiner: and spiner when loading contracts,2018-06-06,02:32:11,2.536388888888889,22.0000979048365,Junior Front End Developer,55.8
6565,UI45,GlobalMove,Development,Debug Edit Streak box from Typeform results,2018-06-06,00:19:10,0.3194444444444444,41.321795864204354,Project Manager / Tech Lead,13.2
6566,UI30,TeachZip,Development,New FAFSA management,2018-06-06,00:23:33,0.3925,66.1177986658581,Project Manager / Tech Lead,25.95
6567,UI32,AgeSolvency,Development,Plaid Implementation on CMS,2018-06-06,03:32:41,3.544722222222222,58.19533566111075,Project Manager / Tech Lead,206.29
6568,UI30,TeachZip,Development,New FAFSA management,2018-06-06,01:28:18,1.4716666666666667,66.1177986658581,Project Manager / Tech Lead,97.3
